43761	6845	0.872
43761	6844	0.909
43761	112308	0.874
43761	70444	0.662
43761	43739	0.768
43761	109126	0.816
43761	42029	0.684
43761	109125	0.773
43761	70442	0.651
43761	70443	0.668
43761	112862	0.629
43761	86148	0.776
43761	94948	0.823
43761	49683	0.750
43761	46317	0.937
43761	30558	0.853
43761	30559	0.888
43761	31391	0.747
43761	54577	0.746
43761	83342	0.704
43761	29315	0.704
43761	37440	0.642
43761	51123	0.615
43761	97050	0.013
43761	38206	0.762
43761	6856	0.890
43761	6857	0.903
43761	6858	0.913
43761	6859	0.897
43761	6860	0.937
43761	14650	0.563
43761	22415	0.650
43761	6853	0.923
43761	6854	0.900
43761	6855	0.877
43761	109190	0.962
43761	18921	0.559
43761	109191	0.962
43761	109192	0.954
43761	42237	0.955
43761	106658	0.408
43761	9817	0.863
43761	101555	0.877
43761	108104	0.789
43761	11846	0.945
43761	74850	0.906
17065	17066	0.975
17065	10565	0.818
17065	43761	0.411
17065	24920	0.790
17065	10447	0.748
17065	33702	0.855
17065	85627	0.515
17065	79153	0.858
17065	6847	0.486
17065	6846	0.665
17065	6845	0.652
17065	6844	0.652
17065	112308	0.359
17065	70444	0.851
17065	43739	0.813
17065	109126	0.596
17065	42029	0.505
17065	109125	0.686
17065	70442	0.861
17065	70443	0.844
17065	112862	0.769
17065	86148	0.760
17065	94948	0.623
17065	49683	0.735
17065	46317	0.600
17065	30558	0.674
17065	30559	0.642
17065	31391	0.738
17065	54577	0.841
17065	83342	0.510
17065	29315	0.828
17065	37440	0.873
17065	51123	0.831
17065	97050	0.347
17065	38206	0.609
17065	6856	0.676
17065	6857	0.665
17065	6858	0.689
17065	6859	0.672
17065	6860	0.633
17065	14650	0.404
17065	22415	0.868
17065	6853	0.641
17065	6854	0.674
17065	6855	0.707
17065	109190	0.460
17065	18921	0.384
17065	109191	0.440
17065	109192	0.484
17065	42237	0.428
17065	106658	0.953
17065	9817	0.410
17065	101555	0.720
17065	108104	0.689
17065	11846	0.413
17065	74850	0.506
24920	17066	0.805
24920	10565	0.935
24920	43761	0.824
24920	17065	0.790
24920	10447	0.901
24920	33702	0.798
24920	85627	0.856
24920	79153	0.942
24920	6847	0.867
24920	6846	0.944
24920	6845	0.954
24920	6844	0.945
24920	112308	0.759
24920	70444	0.922
24920	43739	0.976
24920	109126	0.858
24920	42029	0.785
24920	109125	0.885
24920	70442	0.918
24920	70443	0.926
24920	112862	0.888
24920	86148	0.952
24920	94948	0.882
24920	49683	0.913
24920	46317	0.938
24920	30558	0.954
24920	30559	0.955
24920	31391	0.903
24920	54577	0.941
24920	83342	0.798
24920	29315	0.927
24920	37440	0.925
24920	51123	0.874
24920	97050	0.247
24920	38206	0.878
24920	6856	0.946
24920	6857	0.953
24920	6858	0.957
24920	6859	0.951
24920	6860	0.933
24920	14650	0.677
24920	22415	0.921
24920	6853	0.940
24920	6854	0.949
24920	6855	0.957
24920	109190	0.875
24920	18921	0.619
24920	109191	0.862
24920	109192	0.887
24920	42237	0.817
24920	106658	0.801
24920	9817	0.820
24920	101555	0.975
24920	108104	0.891
24920	11846	0.806
24920	74850	0.865
10447	17066	0.799
10447	10565	0.939
10447	43761	0.716
10447	17065	0.748
10447	24920	0.901
10447	33702	0.901
10447	85627	0.715
10447	79153	0.935
10447	6847	0.729
10447	6846	0.872
10447	6845	0.858
10447	6844	0.869
10447	112308	0.557
10447	70444	0.954
10447	43739	0.936
10447	109126	0.887
10447	42029	0.868
10447	109125	0.922
10447	70442	0.956
10447	70443	0.958
10447	112862	0.936
10447	86148	0.944
10447	94948	0.812
10447	49683	0.953
10447	46317	0.833
10447	30558	0.885
10447	30559	0.864
10447	31391	0.943
10447	54577	0.932
10447	83342	0.876
10447	29315	0.926
10447	37440	0.936
10447	51123	0.913
10447	97050	0.310
10447	38206	0.926
10447	6856	0.879
10447	6857	0.893
10447	6858	0.885
10447	6859	0.872
10447	6860	0.883
10447	14650	0.679
10447	22415	0.920
10447	6853	0.856
10447	6854	0.875
10447	6855	0.899
10447	109190	0.762
10447	18921	0.509
10447	109191	0.724
10447	109192	0.789
10447	42237	0.726
10447	106658	0.788
10447	9817	0.638
10447	101555	0.932
10447	108104	0.905
10447	11846	0.632
10447	74850	0.821
33702	17066	0.890
33702	10565	0.888
33702	43761	0.417
33702	17065	0.855
33702	24920	0.798
33702	10447	0.901
33702	85627	0.516
33702	79153	0.889
33702	6847	0.481
33702	6846	0.714
33702	6845	0.701
33702	6844	0.692
33702	112308	0.299
33702	70444	0.943
33702	43739	0.863
33702	109126	0.739
33702	42029	0.776
33702	109125	0.817
33702	70442	0.949
33702	70443	0.940
33702	112862	0.937
33702	86148	0.859
33702	94948	0.673
33702	49683	0.882
33702	46317	0.627
33702	30558	0.733
33702	30559	0.695
33702	31391	0.874
33702	54577	0.870
33702	83342	0.774
33702	29315	0.880
33702	37440	0.945
33702	51123	0.913
33702	97050	0.473
33702	38206	0.817
33702	6856	0.710
33702	6857	0.723
33702	6858	0.711
33702	6859	0.693
33702	6860	0.669
33702	14650	0.555
33702	22415	0.913
33702	6853	0.663
33702	6854	0.701
33702	6855	0.747
33702	109190	0.506
33702	18921	0.419
33702	109191	0.460
33702	109192	0.535
33702	42237	0.452
33702	106658	0.877
33702	9817	0.416
33702	101555	0.789
33702	108104	0.794
33702	11846	0.376
33702	74850	0.628
85627	17066	0.534
85627	10565	0.802
85627	43761	0.885
85627	17065	0.515
85627	24920	0.856
85627	10447	0.715
85627	33702	0.516
85627	79153	0.802
85627	6847	0.957
85627	6846	0.956
85627	6845	0.933
85627	6844	0.947
85627	112308	0.881
85627	70444	0.743
85627	43739	0.850
85627	109126	0.812
85627	42029	0.711
85627	109125	0.800
85627	70442	0.730
85627	70443	0.748
85627	112862	0.720
85627	86148	0.833
85627	94948	0.942
85627	49683	0.795
85627	46317	0.962
85627	30558	0.921
85627	30559	0.913
85627	31391	0.779
85627	54577	0.824
85627	83342	0.722
85627	29315	0.776
85627	37440	0.725
85627	51123	0.719
85627	97050	0.098
85627	38206	0.797
85627	6856	0.933
85627	6857	0.932
85627	6858	0.919
85627	6859	0.944
85627	6860	0.917
85627	14650	0.706
85627	22415	0.697
85627	6853	0.948
85627	6854	0.940
85627	6855	0.927
85627	109190	0.965
85627	18921	0.763
85627	109191	0.946
85627	109192	0.931
85627	42237	0.954
85627	106658	0.530
85627	9817	0.950
85627	101555	0.877
85627	108104	0.796
85627	11846	0.935
85627	74850	0.888
79153	17066	0.882
79153	10565	0.977
79153	43761	0.717
79153	17065	0.858
79153	24920	0.942
79153	10447	0.935
79153	33702	0.889
79153	85627	0.802
79153	6847	0.770
79153	6846	0.925
79153	6845	0.890
79153	6844	0.901
79153	112308	0.593
79153	70444	0.981
79153	43739	0.973
79153	109126	0.899
79153	42029	0.815
79153	109125	0.942
79153	70442	0.982
79153	70443	0.981
79153	112862	0.947
79153	86148	0.943
79153	94948	0.881
79153	49683	0.955
79153	46317	0.868
79153	30558	0.920
79153	30559	0.869
79153	31391	0.949
79153	54577	0.996
79153	83342	0.821
79153	29315	0.970
79153	37440	0.970
79153	51123	0.973
79153	97050	0.299
79153	38206	0.901
79153	6856	0.899
79153	6857	0.908
79153	6858	0.908
79153	6859	0.907
79153	6860	0.886
79153	14650	0.669
79153	22415	0.948
79153	6853	0.887
79153	6854	0.907
79153	6855	0.929
79153	109190	0.782
79153	18921	0.629
79153	109191	0.740
79153	109192	0.780
79153	42237	0.765
79153	106658	0.873
79153	9817	0.707
79153	101555	0.932
79153	108104	0.928
79153	11846	0.677
79153	74850	0.834
6847	17066	0.489
6847	10565	0.759
6847	43761	0.970
6847	17065	0.486
6847	24920	0.867
6847	10447	0.729
6847	33702	0.481
6847	85627	0.957
6847	79153	0.770
6847	6846	0.944
6847	6845	0.932
6847	6844	0.944
6847	112308	0.904
6847	70444	0.720
6847	43739	0.827
6847	109126	0.826
6847	42029	0.706
6847	109125	0.799
6847	70442	0.708
6847	70443	0.725
6847	112862	0.687
6847	86148	0.823
6847	94948	0.900
6847	49683	0.790
6847	46317	0.972
6847	30558	0.895
6847	30559	0.927
6847	31391	0.782
6847	54577	0.800
6847	83342	0.725
6847	29315	0.749
6847	37440	0.704
6847	51123	0.670
6847	97050	0.089
6847	38206	0.786
6847	6856	0.933
6847	6857	0.946
6847	6858	0.942
6847	6859	0.939
6847	6860	0.951
6847	14650	0.598
6847	22415	0.700
6847	6853	0.956
6847	6854	0.938
6847	6855	0.922
6847	109190	0.982
6847	18921	0.662
6847	109191	0.978
6847	109192	0.961
6847	42237	0.964
6847	106658	0.476
6847	9817	0.935
6847	101555	0.903
6847	108104	0.817
6847	11846	0.976
6847	74850	0.918
6846	17066	0.689
6846	10565	0.915
6846	43761	0.892
6846	17065	0.665
6846	24920	0.944
6846	10447	0.872
6846	33702	0.714
6846	85627	0.956
6846	79153	0.925
6846	6847	0.944
6846	6845	0.967
6846	6844	0.984
6846	112308	0.801
6846	70444	0.891
6846	43739	0.947
6846	109126	0.920
6846	42029	0.829
6846	109125	0.924
6846	70442	0.883
6846	70443	0.894
6846	112862	0.869
6846	86148	0.937
6846	94948	0.965
6846	49683	0.928
6846	46317	0.981
6846	30558	0.969
6846	30559	0.954
6846	31391	0.918
6846	54577	0.941
6846	83342	0.840
6846	29315	0.899
6846	37440	0.876
6846	51123	0.863
6846	97050	0.214
6846	38206	0.909
6846	6856	0.974
6846	6857	0.986
6846	6858	0.976
6846	6859	0.981
6846	6860	0.972
6846	14650	0.711
6846	22415	0.849
6846	6853	0.980
6846	6854	0.981
6846	6855	0.984
6846	109190	0.950
6846	18921	0.722
6846	109191	0.921
6846	109192	0.931
6846	42237	0.935
6846	106658	0.678
6846	9817	0.886
6846	101555	0.967
6846	108104	0.918
6846	11846	0.886
6846	74850	0.944
6845	17066	0.671
6845	10565	0.899
6845	43761	0.872
6845	17065	0.652
6845	24920	0.954
6845	10447	0.858
6845	33702	0.701
6845	85627	0.933
6845	79153	0.890
6845	6847	0.932
6845	6846	0.967
6845	6844	0.973
6845	112308	0.859
6845	70444	0.870
6845	43739	0.948
6845	109126	0.854
6845	42029	0.815
6845	109125	0.863
6845	70442	0.859
6845	70443	0.875
6845	112862	0.846
6845	86148	0.930
6845	94948	0.929
6845	49683	0.883
6845	46317	0.978
6845	30558	0.971
6845	30559	0.981
6845	31391	0.864
6845	54577	0.898
6845	83342	0.827
6845	29315	0.882
6845	37440	0.845
6845	51123	0.808
6845	97050	0.204
6845	38206	0.883
6845	6856	0.977
6845	6857	0.977
6845	6858	0.974
6845	6859	0.977
6845	6860	0.952
6845	14650	0.705
6845	22415	0.842
6845	6853	0.977
6845	6854	0.972
6845	6855	0.973
6845	109190	0.948
6845	18921	0.641
6845	109191	0.939
6845	109192	0.952
6845	42237	0.884
6845	106658	0.671
6845	9817	0.919
6845	101555	0.963
6845	108104	0.874
6845	11846	0.887
6845	74850	0.897
6844	17066	0.673
6844	10565	0.914
6844	43761	0.909
6844	17065	0.652
6844	24920	0.945
6844	10447	0.869
6844	33702	0.692
6844	85627	0.947
6844	79153	0.901
6844	6847	0.944
6844	6846	0.984
6844	6845	0.973
6844	112308	0.854
6844	70444	0.874
6844	43739	0.948
6844	109126	0.877
6844	42029	0.817
6844	109125	0.884
6844	70442	0.865
6844	70443	0.878
6844	112862	0.846
6844	86148	0.933
6844	94948	0.948
6844	49683	0.897
6844	46317	0.990
6844	30558	0.981
6844	30559	0.976
6844	31391	0.879
6844	54577	0.916
6844	83342	0.827
6844	29315	0.904
6844	37440	0.846
6844	51123	0.828
6844	97050	0.202
6844	38206	0.895
6844	6856	0.993
6844	6857	0.989
6844	6858	0.990
6844	6859	0.990
6844	6860	0.984
6844	14650	0.752
6844	22415	0.840
6844	6853	0.996
6844	6854	0.995
6844	6855	0.993
6844	109190	0.963
6844	18921	0.651
6844	109191	0.947
6844	109192	0.963
6844	42237	0.932
6844	106658	0.668
6844	9817	0.877
6844	101555	0.976
6844	108104	0.873
6844	11846	0.905
6844	74850	0.927
112308	17066	0.371
112308	10565	0.638
112308	43761	0.874
112308	17065	0.359
112308	24920	0.759
112308	10447	0.557
112308	33702	0.299
112308	85627	0.881
112308	79153	0.593
112308	6847	0.904
112308	6846	0.801
112308	6845	0.859
112308	6844	0.854
112308	70444	0.540
112308	43739	0.720
112308	109126	0.569
112308	42029	0.514
112308	109125	0.548
112308	70442	0.524
112308	70443	0.546
112308	112862	0.495
112308	86148	0.689
112308	94948	0.775
112308	49683	0.561
112308	46317	0.893
112308	30558	0.828
112308	30559	0.879
112308	31391	0.532
112308	54577	0.615
112308	83342	0.529
112308	29315	0.620
112308	37440	0.505
112308	51123	0.450
112308	97050	0.004
112308	38206	0.592
112308	6856	0.861
112308	6857	0.828
112308	6858	0.844
112308	6859	0.858
112308	6860	0.836
112308	14650	0.592
112308	22415	0.522
112308	6853	0.876
112308	6854	0.851
112308	6855	0.817
112308	109190	0.916
112308	18921	0.516
112308	109191	0.952
112308	109192	0.929
112308	42237	0.846
112308	106658	0.380
112308	9817	0.902
112308	101555	0.777
112308	108104	0.560
112308	11846	0.948
112308	74850	0.740
70444	17066	0.871
70444	10565	0.968
70444	43761	0.662
70444	17065	0.851
70444	24920	0.922
70444	10447	0.954
70444	33702	0.943
70444	85627	0.743
70444	79153	0.981
70444	6847	0.720
70444	6846	0.891
70444	6845	0.870
70444	6844	0.874
70444	112308	0.540
70444	43739	0.965
70444	109126	0.882
70444	42029	0.860
70444	109125	0.934
70444	70442	0.999
70444	70443	1.000
70444	112862	0.977
70444	86148	0.944
70444	94948	0.851
70444	49683	0.963
70444	46317	0.829
70444	30558	0.891
70444	30559	0.854
70444	31391	0.953
70444	54577	0.977
70444	83342	0.863
70444	29315	0.964
70444	37440	0.978
70444	51123	0.970
70444	97050	0.361
70444	38206	0.915
70444	6856	0.877
70444	6857	0.890
70444	6858	0.883
70444	6859	0.867
70444	6860	0.853
70444	14650	0.674
70444	22415	0.965
70444	6853	0.855
70444	6854	0.873
70444	6855	0.906
70444	109190	0.737
70444	18921	0.578
70444	109191	0.695
70444	109192	0.747
70444	42237	0.699
70444	106658	0.855
70444	9817	0.649
70444	101555	0.922
70444	108104	0.919
70444	11846	0.625
70444	74850	0.819
43739	17066	0.846
43739	10565	0.984
43739	43761	0.768
43739	17065	0.813
43739	24920	0.976
43739	10447	0.936
43739	33702	0.863
43739	85627	0.850
43739	79153	0.973
43739	6847	0.827
43739	6846	0.947
43739	6845	0.948
43739	6844	0.948
43739	112308	0.720
43739	70444	0.965
43739	109126	0.860
43739	42029	0.821
43739	109125	0.901
43739	70442	0.962
43739	70443	0.967
43739	112862	0.935
43739	86148	0.974
43739	94948	0.902
43739	49683	0.937
43739	46317	0.924
43739	30558	0.967
43739	30559	0.947
43739	31391	0.921
43739	54577	0.970
43739	83342	0.827
43739	29315	0.972
43739	37440	0.949
43739	51123	0.922
43739	97050	0.310
43739	38206	0.903
43739	6856	0.954
43739	6857	0.952
43739	6858	0.953
43739	6859	0.951
43739	6860	0.924
43739	14650	0.720
43739	22415	0.935
43739	6853	0.938
43739	6854	0.953
43739	6855	0.966
43739	109190	0.850
43739	18921	0.628
43739	109191	0.828
43739	109192	0.865
43739	42237	0.794
43739	106658	0.843
43739	9817	0.784
43739	101555	0.969
43739	108104	0.887
43739	11846	0.766
43739	74850	0.853
109126	17066	0.611
109126	10565	0.855
109126	43761	0.816
109126	17065	0.596
109126	24920	0.858
109126	10447	0.887
109126	33702	0.739
109126	85627	0.812
109126	79153	0.899
109126	6847	0.826
109126	6846	0.920
109126	6845	0.854
109126	6844	0.877
109126	112308	0.569
109126	70444	0.882
109126	43739	0.860
109126	42029	0.914
109126	109125	0.990
109126	70442	0.876
109126	70443	0.886
109126	112862	0.897
109126	86148	0.876
109126	94948	0.875
109126	49683	0.958
109126	46317	0.865
109126	30558	0.867
109126	30559	0.824
109126	31391	0.960
109126	54577	0.911
109126	83342	0.923
109126	29315	0.853
109126	37440	0.858
109126	51123	0.882
109126	97050	0.155
109126	38206	0.957
109126	6856	0.847
109126	6857	0.892
109126	6858	0.871
109126	6859	0.866
109126	6860	0.891
109126	14650	0.655
109126	22415	0.846
109126	6853	0.866
109126	6854	0.864
109126	6855	0.879
109126	109190	0.839
109126	18921	0.651
109126	109191	0.779
109126	109192	0.806
109126	42237	0.857
109126	106658	0.595
109126	9817	0.740
109126	101555	0.901
109126	108104	0.982
109126	11846	0.709
109126	74850	0.944
42029	17066	0.525
42029	10565	0.820
42029	43761	0.684
42029	17065	0.505
42029	24920	0.785
42029	10447	0.868
42029	33702	0.776
42029	85627	0.711
42029	79153	0.815
42029	6847	0.706
42029	6846	0.829
42029	6845	0.815
42029	6844	0.817
42029	112308	0.514
42029	70444	0.860
42029	43739	0.821
42029	109126	0.914
42029	109125	0.919
42029	70442	0.846
42029	70443	0.864
42029	112862	0.925
42029	86148	0.860
42029	94948	0.824
42029	49683	0.920
42029	46317	0.787
42029	30558	0.823
42029	30559	0.797
42029	31391	0.900
42029	54577	0.816
42029	83342	0.999
42029	29315	0.816
42029	37440	0.805
42029	51123	0.812
42029	97050	0.225
42029	38206	0.975
42029	6856	0.797
42029	6857	0.827
42029	6858	0.799
42029	6859	0.789
42029	6860	0.805
42029	14650	0.743
42029	22415	0.807
42029	6853	0.797
42029	6854	0.790
42029	6855	0.819
42029	109190	0.762
42029	18921	0.518
42029	109191	0.707
42029	109192	0.753
42029	42237	0.723
42029	106658	0.510
42029	9817	0.651
42029	101555	0.851
42029	108104	0.895
42029	11846	0.604
42029	74850	0.887
109125	17066	0.701
109125	10565	0.904
109125	43761	0.773
109125	17065	0.686
109125	24920	0.885
109125	10447	0.922
109125	33702	0.817
109125	85627	0.800
109125	79153	0.942
109125	6847	0.799
109125	6846	0.924
109125	6845	0.863
109125	6844	0.884
109125	112308	0.548
109125	70444	0.934
109125	43739	0.901
109125	109126	0.990
109125	42029	0.919
109125	70442	0.930
109125	70443	0.936
109125	112862	0.942
109125	86148	0.908
109125	94948	0.887
109125	49683	0.981
109125	46317	0.860
109125	30558	0.883
109125	30559	0.834
109125	31391	0.980
109125	54577	0.949
109125	83342	0.926
109125	29315	0.901
109125	37440	0.911
109125	51123	0.931
109125	97050	0.217
109125	38206	0.965
109125	6856	0.861
109125	6857	0.899
109125	6858	0.881
109125	6859	0.875
109125	6860	0.890
109125	14650	0.672
109125	22415	0.897
109125	6853	0.869
109125	6854	0.874
109125	6855	0.896
109125	109190	0.812
109125	18921	0.647
109125	109191	0.752
109125	109192	0.786
109125	42237	0.821
109125	106658	0.684
109125	9817	0.714
109125	101555	0.916
109125	108104	0.987
109125	11846	0.681
109125	74850	0.924
70442	17066	0.883
70442	10565	0.969
70442	43761	0.651
70442	17065	0.861
70442	24920	0.918
70442	10447	0.956
70442	33702	0.949
70442	85627	0.730
70442	79153	0.982
70442	6847	0.708
70442	6846	0.883
70442	6845	0.859
70442	6844	0.865
70442	112308	0.524
70442	70444	0.999
70442	43739	0.962
70442	109126	0.876
70442	42029	0.846
70442	109125	0.930
70442	70443	0.998
70442	112862	0.973
70442	86148	0.941
70442	94948	0.839
70442	49683	0.960
70442	46317	0.818
70442	30558	0.883
70442	30559	0.843
70442	31391	0.952
70442	54577	0.977
70442	83342	0.850
70442	29315	0.967
70442	37440	0.980
70442	51123	0.975
70442	97050	0.366
70442	38206	0.908
70442	6856	0.868
70442	6857	0.881
70442	6858	0.875
70442	6859	0.860
70442	6860	0.847
70442	14650	0.659
70442	22415	0.968
70442	6853	0.845
70442	6854	0.866
70442	6855	0.898
70442	109190	0.723
70442	18921	0.570
70442	109191	0.680
70442	109192	0.733
70442	42237	0.688
70442	106658	0.869
70442	9817	0.634
70442	101555	0.916
70442	108104	0.913
70442	11846	0.610
70442	74850	0.805
70443	17066	0.866
70443	10565	0.968
70443	43761	0.668
70443	17065	0.844
70443	24920	0.926
70443	10447	0.958
70443	33702	0.940
70443	85627	0.748
70443	79153	0.981
70443	6847	0.725
70443	6846	0.894
70443	6845	0.875
70443	6844	0.878
70443	112308	0.546
70443	70444	1.000
70443	43739	0.967
70443	109126	0.886
70443	42029	0.864
70443	109125	0.936
70443	70442	0.998
70443	112862	0.977
70443	86148	0.947
70443	94948	0.854
70443	49683	0.965
70443	46317	0.834
70443	30558	0.895
70443	30559	0.858
70443	31391	0.955
70443	54577	0.976
70443	83342	0.868
70443	29315	0.964
70443	37440	0.978
70443	51123	0.971
70443	97050	0.352
70443	38206	0.920
70443	6856	0.880
70443	6857	0.894
70443	6858	0.886
70443	6859	0.871
70443	6860	0.858
70443	14650	0.685
70443	22415	0.966
70443	6853	0.859
70443	6854	0.877
70443	6855	0.910
70443	109190	0.744
70443	18921	0.585
70443	109191	0.701
70443	109192	0.753
70443	42237	0.706
70443	106658	0.852
70443	9817	0.654
70443	101555	0.925
70443	108104	0.921
70443	11846	0.629
70443	74850	0.822
112862	17066	0.796
112862	10565	0.945
112862	43761	0.629
112862	17065	0.769
112862	24920	0.888
112862	10447	0.936
112862	33702	0.937
112862	85627	0.720
112862	79153	0.947
112862	6847	0.687
112862	6846	0.869
112862	6845	0.846
112862	6844	0.846
112862	112308	0.495
112862	70444	0.977
112862	43739	0.935
112862	109126	0.897
112862	42029	0.925
112862	109125	0.942
112862	70442	0.973
112862	70443	0.977
112862	86148	0.941
112862	94948	0.845
112862	49683	0.971
112862	46317	0.803
112862	30558	0.874
112862	30559	0.834
112862	31391	0.957
112862	54577	0.937
112862	83342	0.924
112862	29315	0.939
112862	37440	0.955
112862	51123	0.944
112862	97050	0.355
112862	38206	0.955
112862	6856	0.841
112862	6857	0.861
112862	6858	0.845
112862	6859	0.837
112862	6860	0.823
112862	14650	0.699
112862	22415	0.932
112862	6853	0.822
112862	6854	0.839
112862	6855	0.871
112862	109190	0.722
112862	18921	0.577
112862	109191	0.672
112862	109192	0.724
112862	42237	0.675
112862	106658	0.784
112862	9817	0.633
112862	101555	0.901
112862	108104	0.914
112862	11846	0.587
112862	74850	0.838
86148	17066	0.800
86148	10565	0.952
86148	43761	0.776
86148	17065	0.760
86148	24920	0.952
86148	10447	0.944
86148	33702	0.859
86148	85627	0.833
86148	79153	0.943
86148	6847	0.823
86148	6846	0.937
86148	6845	0.930
86148	6844	0.933
86148	112308	0.689
86148	70444	0.944
86148	43739	0.974
86148	109126	0.876
86148	42029	0.860
86148	109125	0.908
86148	70442	0.941
86148	70443	0.947
86148	112862	0.941
86148	94948	0.891
86148	49683	0.960
86148	46317	0.914
86148	30558	0.939
86148	30559	0.945
86148	31391	0.946
86148	54577	0.937
86148	83342	0.866
86148	29315	0.934
86148	37440	0.949
86148	51123	0.896
86148	97050	0.272
86148	38206	0.933
86148	6856	0.942
86148	6857	0.946
86148	6858	0.942
86148	6859	0.934
86148	6860	0.921
86148	14650	0.690
86148	22415	0.910
86148	6853	0.921
86148	6854	0.936
86148	6855	0.948
86148	109190	0.849
86148	18921	0.607
86148	109191	0.823
86148	109192	0.865
86148	42237	0.792
86148	106658	0.792
86148	9817	0.763
86148	101555	0.971
86148	108104	0.895
86148	11846	0.762
86148	74850	0.873
94948	17066	0.644
94948	10565	0.885
94948	43761	0.823
94948	17065	0.623
94948	24920	0.882
94948	10447	0.812
94948	33702	0.673
94948	85627	0.942
94948	79153	0.881
94948	6847	0.900
94948	6846	0.965
94948	6845	0.929
94948	6844	0.948
94948	112308	0.775
94948	70444	0.851
94948	43739	0.902
94948	109126	0.875
94948	42029	0.824
94948	109125	0.887
94948	70442	0.839
94948	70443	0.854
94948	112862	0.845
94948	86148	0.891
94948	49683	0.883
94948	46317	0.941
94948	30558	0.943
94948	30559	0.907
94948	31391	0.861
94948	54577	0.898
94948	83342	0.829
94948	29315	0.872
94948	37440	0.822
94948	51123	0.818
94948	97050	0.188
94948	38206	0.882
94948	6856	0.933
94948	6857	0.943
94948	6858	0.929
94948	6859	0.951
94948	6860	0.932
94948	14650	0.767
94948	22415	0.811
94948	6853	0.949
94948	6854	0.942
94948	6855	0.950
94948	109190	0.914
94948	18921	0.727
94948	109191	0.877
94948	109192	0.879
94948	42237	0.908
94948	106658	0.632
94948	9817	0.862
94948	101555	0.913
94948	108104	0.865
94948	11846	0.846
94948	74850	0.913
49683	17066	0.761
49683	10565	0.932
49683	43761	0.750
49683	17065	0.735
49683	24920	0.913
49683	10447	0.953
49683	33702	0.882
49683	85627	0.795
49683	79153	0.955
49683	6847	0.790
49683	6846	0.928
49683	6845	0.883
49683	6844	0.897
49683	112308	0.561
49683	70444	0.963
49683	43739	0.937
49683	109126	0.958
49683	42029	0.920
49683	109125	0.981
49683	70442	0.960
49683	70443	0.965
49683	112862	0.971
49683	86148	0.960
49683	94948	0.883
49683	46317	0.867
49683	30558	0.896
49683	30559	0.871
49683	31391	0.997
49683	54577	0.955
49683	83342	0.927
49683	29315	0.922
49683	37440	0.959
49683	51123	0.943
49683	97050	0.294
49683	38206	0.973
49683	6856	0.889
49683	6857	0.918
49683	6858	0.900
49683	6859	0.888
49683	6860	0.894
49683	14650	0.670
49683	22415	0.924
49683	6853	0.878
49683	6854	0.892
49683	6855	0.916
49683	109190	0.806
49683	18921	0.631
49683	109191	0.755
49683	109192	0.798
49683	42237	0.789
49683	106658	0.744
49683	9817	0.704
49683	101555	0.944
49683	108104	0.968
49683	11846	0.685
49683	74850	0.903
